"","grid_id","repl","dispersal","plevel","ptype","pext","ext_pops","ext_pops_after","mean_cv","cv_reg","mean_10_during","min_10_during","max_10_during","mean_10_after","max_10_after","min_10_after","mean_cv_10_after","cv_reg_10_after"
"1521","star",15,0,"0.9","hub","0.1",0,1,0.378827202305684,0.0994390524412734,2618.50020821009,2130.32376438834,3045.16010093152,2137.09343480551,2355.43915144238,1936.4826931109,0.314250316110233,0.0608484403334429
"1522","star",15,0,"0.3","random","0.5",0,0,0.365353554376996,0.102131558951351,2218.51412138106,2039.11819198168,2336.0559937627,2455.664318539,2602.69981075405,2295.92322472808,0.325763531997057,0.0455372093063771
"1523","star",15,0,"0.6","random","0.5",0,7,0.391231764299252,0.0979820936374743,2197.24634162768,1866.33661006113,2455.65196161077,1268.48389575712,1486.42325506398,1131.62297495448,0.335837793798685,0.0893905030737093
"1524","star",15,0,"0.9","random","0.5",0,7,0.382717636232534,0.104544118068089,2607.94963506414,2345.92840343107,2842.80316055537,1252.56572920323,1444.1314244204,1016.37643473515,0.331710251739115,0.107385313231389
"1525","star",15,0,"0.3","correlated","0.5",0,0,0.374085583577207,0.084759003603167,2400.64098209836,2103.64725362688,2549.49957038953,2468.23331744457,2852.54830586027,2226.55345462794,0.303076732490413,0.0714121132623557
"1526","star",15,0,"0.6","correlated","0.5",0,7,0.363400096237571,0.1008728589839,2285.49657678979,2037.40498257982,2621.61948719779,1196.30418808333,1497.0146239376,1085.41373928857,0.287762683934818,0.102546796666204
"1527","star",15,0,"0.9","correlated","0.5",0,7,0.371627237879545,0.100741265618759,2487.87069334006,2052.22135584829,2904.43283527514,1204.86279625888,1429.93891341901,1105.19696551331,0.289843522294946,0.0766199118678047
"1528","star",15,0,"0.3","hub","0.5",0,0,0.38628879642451,0.0980738132607596,2221.36013970466,1934.01699322012,2555.54697516651,2266.52896275632,3041.97364390229,1901.58798525164,0.337637475411717,0.138524722567577
"1529","star",15,0,"0.6","hub","0.5",0,7,0.375763224916869,0.100965205891138,2531.9594010202,2101.34022584675,2994.81381623597,1328.41601775743,1613.88542149379,1111.87784087745,0.322261023373385,0.126970133440824
"1530","star",15,0,"0.9","hub","0.5",0,7,0.407394622263644,0.108619258728332,2381.43398835214,1910.59524991868,2861.21041355276,1330.0473970464,1708.2658487428,1104.73884368831,0.280069001561314,0.143001679843548
"1531","star",15,0,"0.3","random","0.9",0,0,0.397004694934331,0.122864280251147,2471.73739303551,1895.65506344083,2818.11109385153,2510.2876267252,3006.44826748545,2071.31125534699,0.360681292391222,0.104026856589284
"1532","star",15,0,"0.6","random","0.9",0,13,0.394934084726234,0.106015827091691,2412.10489567513,2219.17792583452,2611.83294432217,392.425489822392,475.404982649762,270.580649148322,0.363590394267057,0.147675886849909
"1533","star",15,0,"0.9","random","0.9",0,13,0.383576155171447,0.105771272195972,2519.48638089193,2205.67868428641,2678.51454344473,348.979952853171,413.201104860874,245.010087822633,0.237765398232745,0.158745326738245
"1534","star",15,0,"0.3","correlated","0.9",0,0,0.392618289222038,0.106235255822258,2314.94745128878,2051.69259439873,2599.54096984325,2283.69355583745,2698.25694368061,1946.36309394303,0.334173191561418,0.107914466193451
"1535","star",15,0,"0.6","correlated","0.9",0,13,0.381671481226839,0.103326271671985,2151.79345808358,1851.34256736849,2472.69631379835,334.643406047135,458.352302538275,230.128869325955,0.254721506802833,0.220529194467097
"1536","star",15,0,"0.9","correlated","0.9",0,13,0.386452533280487,0.0944927232751889,2519.04770787437,2106.43388885612,2802.27892471174,264.677783617061,336.464753862401,217.751245487494,0.330107952958801,0.128234422025435
"1537","star",15,0,"0.3","hub","0.9",0,0,0.38434266839167,0.109431839512911,2275.21840324796,1958.07452737603,2451.93341629687,2315.55548367922,2711.43946663202,2040.74586811427,0.307747104869059,0.0962674554713374
"1538","star",15,0,"0.6","hub","0.9",0,13,0.382897546734559,0.120296444885581,2352.9548903789,2080.65654673735,2930.24502529478,393.704504809828,607.910471673567,251.663854183805,0.365890949516841,0.265553797996187
"1539","star",15,0,"0.9","hub","0.9",0,13,0.377123833720488,0.0912046066102317,2295.09340773368,2127.94234732793,2536.67748451934,339.61966870883,433.401563257281,205.810264680954,0.282697999808986,0.221455821064005
"1540","star",15,0.3,"0.3","random","0.1",0,0,0.53215158881511,0.174858902407547,1371.976562081,1242.70877642717,1631.00236956857,1324.72825153822,1535.16660282403,994.13583077595,0.419244852550433,0.111333960708126
"1541","star",15,0.3,"0.6","random","0.1",0,0,0.493772298517936,0.197086658131282,1195.47909282475,1065.34193849644,1319.77936606745,1305.83191327809,1475.45206632289,1179.77055512382,0.332790912943782,0.0746984251699978
"1542","star",15,0.3,"0.9","random","0.1",0,0,0.482401613549979,0.178179821054475,1335.07626617597,1188.87936270055,1539.30086223472,1446.23105491987,1690.07660267864,1334.00207139719,0.351190356134249,0.0717670898210624
