"","CellNo","XCoordCell","YCoordCell","PopSize","LandscNo"
"1",1,117.005164042218,-32.5054360822898,0,6
"2",2,117.015795053326,-32.5054360822898,0,6
"3",3,117.026426064434,-32.5054360822898,0,6
"4",4,117.037057075543,-32.5054360822898,0,6
"5",5,117.047688086651,-32.5054360822898,0,6
"6",6,117.058319097759,-32.5054360822898,0,6
"7",7,117.068950108867,-32.5054360822898,0,6
"8",8,117.079581119975,-32.5054360822898,0,6
"9",9,117.090212131083,-32.5054360822898,0,6
"10",10,117.100843142192,-32.5054360822898,0,6
"11",11,117.1114741533,-32.5054360822898,0,6
"12",12,117.122105164408,-32.5054360822898,0,6
"13",13,117.132736175516,-32.5054360822898,0,6
"14",14,117.143367186624,-32.5054360822898,0,6
"15",15,117.153998197733,-32.5054360822898,0,6
"16",16,117.164629208841,-32.5054360822898,0,6
"17",17,117.175260219949,-32.5054360822898,0,6
"18",18,117.185891231057,-32.5054360822898,0,6
"19",19,117.196522242165,-32.5054360822898,0,6
"20",20,117.207153253273,-32.5054360822898,0,6
"21",21,117.217784264382,-32.5054360822898,0,6
"22",22,117.22841527549,-32.5054360822898,0,6
"23",23,117.239046286598,-32.5054360822898,0,6
"24",24,117.249677297706,-32.5054360822898,0,6
"25",25,117.260308308814,-32.5054360822898,0,6
"26",26,117.270939319923,-32.5054360822898,0,6
"27",27,117.281570331031,-32.5054360822898,0,6
"28",28,117.292201342139,-32.5054360822898,0,6
"29",29,117.302832353247,-32.5054360822898,0,6
"30",30,117.313463364355,-32.5054360822898,0,6
"31",31,117.324094375463,-32.5054360822898,0,6
"32",32,117.334725386572,-32.5054360822898,3.88706082111783,6
"33",33,117.34535639768,-32.5054360822898,0,6
"34",34,117.355987408788,-32.5054360822898,0,6
"35",35,117.366618419896,-32.5054360822898,0,6
"36",36,117.377249431004,-32.5054360822898,0,6
"37",37,117.387880442112,-32.5054360822898,0,6
"38",38,117.398511453221,-32.5054360822898,0,6
"39",39,117.409142464329,-32.5054360822898,0,6
"40",40,117.419773475437,-32.5054360822898,0,6
"41",41,117.430404486545,-32.5054360822898,0,6
"42",42,117.441035497653,-32.5054360822898,0,6
"43",43,117.451666508762,-32.5054360822898,0,6
"44",44,117.46229751987,-32.5054360822898,0,6
"45",45,117.472928530978,-32.5054360822898,0,6
"46",46,117.483559542086,-32.5054360822898,0,6
"47",47,117.494190553194,-32.5054360822898,0,6
"48",48,117.504821564302,-32.5054360822898,0,6
"49",49,117.515452575411,-32.5054360822898,0,6
"50",50,117.526083586519,-32.5054360822898,0,6
"51",51,117.005164042218,-32.5160670933977,0,6
"52",52,117.015795053326,-32.5160670933977,0,6
"53",53,117.026426064434,-32.5160670933977,0,6
"54",54,117.037057075543,-32.5160670933977,0,6
"55",55,117.047688086651,-32.5160670933977,0,6
"56",56,117.058319097759,-32.5160670933977,0,6
"57",57,117.068950108867,-32.5160670933977,0,6
"58",58,117.079581119975,-32.5160670933977,0,6
"59",59,117.090212131083,-32.5160670933977,0,6
"60",60,117.100843142192,-32.5160670933977,0,6
"61",61,117.1114741533,-32.5160670933977,0,6
"62",62,117.122105164408,-32.5160670933977,0,6
"63",63,117.132736175516,-32.5160670933977,0,6
"64",64,117.143367186624,-32.5160670933977,0,6
"65",65,117.153998197733,-32.5160670933977,0,6
"66",66,117.164629208841,-32.5160670933977,0,6
"67",67,117.175260219949,-32.5160670933977,0,6
"68",68,117.185891231057,-32.5160670933977,0,6
"69",69,117.196522242165,-32.5160670933977,0,6
"70",70,117.207153253273,-32.5160670933977,0,6
"71",71,117.217784264382,-32.5160670933977,0,6
"72",72,117.22841527549,-32.5160670933977,0,6
"73",73,117.239046286598,-32.5160670933977,0,6
"74",74,117.249677297706,-32.5160670933977,0,6
"75",75,117.260308308814,-32.5160670933977,0,6
"76",76,117.270939319923,-32.5160670933977,0,6
"77",77,117.281570331031,-32.5160670933977,0,6
"78",78,117.292201342139,-32.5160670933977,0,6
"79",79,117.302832353247,-32.5160670933977,35.1104415792003,6
"80",80,117.313463364355,-32.5160670933977,43.1352575410507,6
"81",81,117.324094375463,-32.5160670933977,44.2035212312944,6
"82",82,117.334725386572,-32.5160670933977,6.54300442647899,6
"83",83,117.34535639768,-32.5160670933977,0,6
"84",84,117.355987408788,-32.5160670933977,0,6
"85",85,117.366618419896,-32.5160670933977,0,6
"86",86,117.377249431004,-32.5160670933977,0,6
"87",87,117.387880442112,-32.5160670933977,0,6
"88",88,117.398511453221,-32.5160670933977,0,6
"89",89,117.409142464329,-32.5160670933977,0,6
"90",90,117.419773475437,-32.5160670933977,0,6
"91",91,117.430404486545,-32.5160670933977,3.2305650031887,6
"92",92,117.441035497653,-32.5160670933977,0,6
"93",93,117.451666508762,-32.5160670933977,0,6
"94",94,117.46229751987,-32.5160670933977,0,6
"95",95,117.472928530978,-32.5160670933977,0,6
"96",96,117.483559542086,-32.5160670933977,0,6
"97",97,117.494190553194,-32.5160670933977,0,6
"98",98,117.504821564302,-32.5160670933977,0,6
"99",99,117.515452575411,-32.5160670933977,0,6
"100",100,117.526083586519,-32.5160670933977,0,6
"101",101,117.005164042218,-32.5266981045057,0,6
"102",102,117.015795053326,-32.5266981045057,0,6
"103",103,117.026426064434,-32.5266981045057,0,6
"104",104,117.037057075543,-32.5266981045057,0,6
"105",105,117.047688086651,-32.5266981045057,0,6
"106",106,117.058319097759,-32.5266981045057,0,6
"107",107,117.068950108867,-32.5266981045057,0,6
"108",108,117.079581119975,-32.5266981045057,0,6
"109",109,117.090212131083,-32.5266981045057,0,6
"110",110,117.100843142192,-32.5266981045057,0,6
"111",111,117.1114741533,-32.5266981045057,0,6
"112",112,117.122105164408,-32.5266981045057,0,6
"113",113,117.132736175516,-32.5266981045057,0,6
"114",114,117.143367186624,-32.5266981045057,0,6
"115",115,117.153998197733,-32.5266981045057,0,6
"116",116,117.164629208841,-32.5266981045057,0,6
"117",117,117.175260219949,-32.5266981045057,0,6
"118",118,117.185891231057,-32.5266981045057,0,6
"119",119,117.196522242165,-32.5266981045057,0,6
"120",120,117.207153253273,-32.5266981045057,0,6
"121",121,117.217784264382,-32.5266981045057,0,6
"122",122,117.22841527549,-32.5266981045057,0,6
"123",123,117.239046286598,-32.5266981045057,0,6
"124",124,117.249677297706,-32.5266981045057,0,6
"125",125,117.260308308814,-32.5266981045057,0,6
"126",126,117.270939319923,-32.5266981045057,14.4583411767048,6
"127",127,117.281570331031,-32.5266981045057,6.76279079421508,6
"128",128,117.292201342139,-32.5266981045057,50.864764818093,6
"129",129,117.302832353247,-32.5266981045057,51.4427853185408,6
"130",130,117.313463364355,-32.5266981045057,1.02643359126839,6
"131",131,117.324094375463,-32.5266981045057,0,6
"132",132,117.334725386572,-32.5266981045057,0,6
"133",133,117.34535639768,-32.5266981045057,0,6
"134",134,117.355987408788,-32.5266981045057,0,6
"135",135,117.366618419896,-32.5266981045057,0,6
"136",136,117.377249431004,-32.5266981045057,0,6
"137",137,117.387880442112,-32.5266981045057,0,6
"138",138,117.398511453221,-32.5266981045057,0,6
"139",139,117.409142464329,-32.5266981045057,0,6
"140",140,117.419773475437,-32.5266981045057,0,6
"141",141,117.430404486545,-32.5266981045057,0,6
"142",142,117.441035497653,-32.5266981045057,0,6
"143",143,117.451666508762,-32.5266981045057,0,6
"144",144,117.46229751987,-32.5266981045057,0,6
"145",145,117.472928530978,-32.5266981045057,0,6
