"","CellNo","XCoordCell","YCoordCell","PopSize","LandscNo"
"215",215,117.153998197733,-33.5483382719801,34.6330122277741,7
"216",216,117.164629208841,-33.5483382719801,0,7
"217",217,117.175260219949,-33.5483382719801,0,7
"218",218,117.185891231057,-33.5483382719801,3.69517984896849,7
"219",219,117.196522242165,-33.5483382719801,7.63123381288565,7
"220",220,117.207153253273,-33.5483382719801,0,7
"221",221,117.217784264382,-33.5483382719801,0,7
"222",222,117.22841527549,-33.5483382719801,0,7
"223",223,117.239046286598,-33.5483382719801,0,7
"224",224,117.249677297706,-33.5483382719801,0,7
"225",225,117.260308308814,-33.5483382719801,0,7
"226",226,117.270939319923,-33.5483382719801,6.92540056725672,7
"227",227,117.281570331031,-33.5483382719801,60.3603778875888,7
"228",228,117.292201342139,-33.5483382719801,54.5428448715045,7
"229",229,117.302832353247,-33.5483382719801,43.8805670522497,7
"230",230,117.313463364355,-33.5483382719801,40.7369057695873,7
"231",231,117.324094375463,-33.5483382719801,10.8219788504791,7
"232",232,117.334725386572,-33.5483382719801,0,7
"233",233,117.34535639768,-33.5483382719801,0,7
"234",234,117.355987408788,-33.5483382719801,0,7
"235",235,117.366618419896,-33.5483382719801,0,7
"236",236,117.377249431004,-33.5483382719801,0,7
"237",237,117.387880442112,-33.5483382719801,0,7
"238",238,117.398511453221,-33.5483382719801,0,7
"239",239,117.409142464329,-33.5483382719801,0,7
"240",240,117.419773475437,-33.5483382719801,0,7
"241",241,117.430404486545,-33.5483382719801,0,7
"242",242,117.441035497653,-33.5483382719801,0,7
"243",243,117.451666508762,-33.5483382719801,0,7
"244",244,117.46229751987,-33.5483382719801,0,7
"245",245,117.472928530978,-33.5483382719801,0,7
"246",246,117.483559542086,-33.5483382719801,0,7
"247",247,117.494190553194,-33.5483382719801,0,7
"248",248,117.504821564302,-33.5483382719801,0,7
"249",249,117.515452575411,-33.5483382719801,0,7
"250",250,117.526083586519,-33.5483382719801,0,7
"251",251,117.005164042218,-33.5589692830881,0,7
"252",252,117.015795053326,-33.5589692830881,0,7
"253",253,117.026426064434,-33.5589692830881,0,7
"254",254,117.037057075543,-33.5589692830881,0,7
"255",255,117.047688086651,-33.5589692830881,0,7
"256",256,117.058319097759,-33.5589692830881,0,7
"257",257,117.068950108867,-33.5589692830881,0,7
"258",258,117.079581119975,-33.5589692830881,3.49669747778129,7
"259",259,117.090212131083,-33.5589692830881,27.3749499720229,7
"260",260,117.100843142192,-33.5589692830881,3.42704123939028,7
"261",261,117.1114741533,-33.5589692830881,15.0214378252164,7
"262",262,117.122105164408,-33.5589692830881,26.0451139402551,7
"263",263,117.132736175516,-33.5589692830881,7.76041663543087,7
"264",264,117.143367186624,-33.5589692830881,3.95631562863191,7
"265",265,117.153998197733,-33.5589692830881,0,7
"266",266,117.164629208841,-33.5589692830881,0,7
"267",267,117.175260219949,-33.5589692830881,0,7
"268",268,117.185891231057,-33.5589692830881,0,7
"269",269,117.196522242165,-33.5589692830881,0,7
"270",270,117.207153253273,-33.5589692830881,0,7
"271",271,117.217784264382,-33.5589692830881,0,7
"272",272,117.22841527549,-33.5589692830881,0,7
"273",273,117.239046286598,-33.5589692830881,0,7
"274",274,117.249677297706,-33.5589692830881,0,7
"275",275,117.260308308814,-33.5589692830881,0,7
"276",276,117.270939319923,-33.5589692830881,0,7
"277",277,117.281570331031,-33.5589692830881,0,7
"278",278,117.292201342139,-33.5589692830881,0,7
"279",279,117.302832353247,-33.5589692830881,21.2085486040238,7
"280",280,117.313463364355,-33.5589692830881,0,7
"281",281,117.324094375463,-33.5589692830881,0,7
"282",282,117.334725386572,-33.5589692830881,0,7
"283",283,117.34535639768,-33.5589692830881,0,7
"284",284,117.355987408788,-33.5589692830881,0,7
"285",285,117.366618419896,-33.5589692830881,0,7
"286",286,117.377249431004,-33.5589692830881,0,7
"287",287,117.387880442112,-33.5589692830881,0,7
"288",288,117.398511453221,-33.5589692830881,0,7
"289",289,117.409142464329,-33.5589692830881,0,7
"290",290,117.419773475437,-33.5589692830881,0,7
"291",291,117.430404486545,-33.5589692830881,0,7
"292",292,117.441035497653,-33.5589692830881,0,7
"293",293,117.451666508762,-33.5589692830881,0,7
"294",294,117.46229751987,-33.5589692830881,0,7
"295",295,117.472928530978,-33.5589692830881,0,7
"296",296,117.483559542086,-33.5589692830881,0,7
"297",297,117.494190553194,-33.5589692830881,0,7
"298",298,117.504821564302,-33.5589692830881,0,7
"299",299,117.515452575411,-33.5589692830881,0,7
"300",300,117.526083586519,-33.5589692830881,0,7
"301",301,117.005164042218,-33.569600294196,0,7
"302",302,117.015795053326,-33.569600294196,7.68176458783811,7
"303",303,117.026426064434,-33.569600294196,38.8555645537579,7
"304",304,117.037057075543,-33.569600294196,73.6829769190874,7
"305",305,117.047688086651,-33.569600294196,15.2970153537801,7
"306",306,117.058319097759,-33.569600294196,0,7
"307",307,117.068950108867,-33.569600294196,0,7
"308",308,117.079581119975,-33.569600294196,0,7
"309",309,117.090212131083,-33.569600294196,18.91588921293,7
"310",310,117.100843142192,-33.569600294196,21.7705392932915,7
"311",311,117.1114741533,-33.569600294196,0,7
"312",312,117.122105164408,-33.569600294196,0,7
"313",313,117.132736175516,-33.569600294196,7.76334502181223,7
"314",314,117.143367186624,-33.569600294196,0,7
"315",315,117.153998197733,-33.569600294196,0,7
"316",316,117.164629208841,-33.569600294196,0,7
"317",317,117.175260219949,-33.569600294196,0,7
"318",318,117.185891231057,-33.569600294196,0,7
"319",319,117.196522242165,-33.569600294196,0,7
"320",320,117.207153253273,-33.569600294196,0,7
"321",321,117.217784264382,-33.569600294196,0,7
"322",322,117.22841527549,-33.569600294196,0,7
"323",323,117.239046286598,-33.569600294196,0,7
"324",324,117.249677297706,-33.569600294196,0,7
"325",325,117.260308308814,-33.569600294196,0,7
"326",326,117.270939319923,-33.569600294196,0,7
"327",327,117.281570331031,-33.569600294196,0,7
"328",328,117.292201342139,-33.569600294196,0,7
"329",329,117.302832353247,-33.569600294196,0,7
"330",330,117.313463364355,-33.569600294196,0,7
"331",331,117.324094375463,-33.569600294196,0,7
"332",332,117.334725386572,-33.569600294196,0,7
"333",333,117.34535639768,-33.569600294196,0,7
"334",334,117.355987408788,-33.569600294196,0,7
"335",335,117.366618419896,-33.569600294196,0,7
"336",336,117.377249431004,-33.569600294196,0,7
"337",337,117.387880442112,-33.569600294196,0,7
"338",338,117.398511453221,-33.569600294196,0,7
"339",339,117.409142464329,-33.569600294196,0,7
"340",340,117.419773475437,-33.569600294196,0,7
"341",341,117.430404486545,-33.569600294196,0,7
"342",342,117.441035497653,-33.569600294196,0,7
"343",343,117.451666508762,-33.569600294196,0,7
"344",344,117.46229751987,-33.569600294196,0,7
"345",345,117.472928530978,-33.569600294196,0,7
"346",346,117.483559542086,-33.569600294196,0,7
"347",347,117.494190553194,-33.569600294196,0,7
"348",348,117.504821564302,-33.569600294196,0,7
"349",349,117.515452575411,-33.569600294196,0,7
"350",350,117.526083586519,-33.569600294196,0,7
"351",351,117.005164042218,-33.580231305304,0,7
"352",352,117.015795053326,-33.580231305304,18.6397955850029,7
"353",353,117.026426064434,-33.580231305304,18.0619611395639,7
"354",354,117.037057075543,-33.580231305304,73.3991202963837,7
"355",355,117.047688086651,-33.580231305304,74.5742975896306,7
"356",356,117.058319097759,-33.580231305304,81.8988880954854,7
"357",357,117.068950108867,-33.580231305304,15.2810990359891,7
"358",358,117.079581119975,-33.580231305304,42.03611436052,7
"359",359,117.090212131083,-33.580231305304,80.269730665749,7
"360",360,117.100843142192,-33.580231305304,42.0646004761425,7
"361",361,117.1114741533,-33.580231305304,52.8496431463035,7
"362",362,117.122105164408,-33.580231305304,11.6001944747652,7
"363",363,117.132736175516,-33.580231305304,11.5978970977648,7
"364",364,117.143367186624,-33.580231305304,0,7
"365",365,117.153998197733,-33.580231305304,0,7
"366",366,117.164629208841,-33.580231305304,0,7
"367",367,117.175260219949,-33.580231305304,0,7
"368",368,117.185891231057,-33.580231305304,0,7
"369",369,117.196522242165,-33.580231305304,0,7
"370",370,117.207153253273,-33.580231305304,0,7
"371",371,117.217784264382,-33.580231305304,0,7
"372",372,117.22841527549,-33.580231305304,0,7
"373",373,117.239046286598,-33.580231305304,0,7
"374",374,117.249677297706,-33.580231305304,0,7
"375",375,117.260308308814,-33.580231305304,0,7
"376",376,117.270939319923,-33.580231305304,0,7
"377",377,117.281570331031,-33.580231305304,0,7
"378",378,117.292201342139,-33.580231305304,0,7
"379",379,117.302832353247,-33.580231305304,0,7
"380",380,117.313463364355,-33.580231305304,0,7
"381",381,117.324094375463,-33.580231305304,0,7
"382",382,117.334725386572,-33.580231305304,0,7
"383",383,117.34535639768,-33.580231305304,0,7
"384",384,117.355987408788,-33.580231305304,0,7
"385",385,117.366618419896,-33.580231305304,0,7
"386",386,117.377249431004,-33.580231305304,0,7
"387",387,117.387880442112,-33.580231305304,0,7
"388",388,117.398511453221,-33.580231305304,0,7
"389",389,117.409142464329,-33.580231305304,0,7
"390",390,117.419773475437,-33.580231305304,0,7
"391",391,117.430404486545,-33.580231305304,0,7
"392",392,117.441035497653,-33.580231305304,0,7
"393",393,117.451666508762,-33.580231305304,0,7
"394",394,117.46229751987,-33.580231305304,0,7
"395",395,117.472928530978,-33.580231305304,0,7
"396",396,117.483559542086,-33.580231305304,0,7
"397",397,117.494190553194,-33.580231305304,0,7
"398",398,117.504821564302,-33.580231305304,0,7
"399",399,117.515452575411,-33.580231305304,0,7
"400",400,117.526083586519,-33.580231305304,0,7
"401",401,117.005164042218,-33.5908623164119,0,7
"402",402,117.015795053326,-33.5908623164119,0,7
"403",403,117.026426064434,-33.5908623164119,0,7
"404",404,117.037057075543,-33.5908623164119,0,7
"405",405,117.047688086651,-33.5908623164119,23.8835181944008,7
"406",406,117.058319097759,-33.5908623164119,26.113944395306,7
"407",407,117.068950108867,-33.5908623164119,46.0007713107187,7
"408",408,117.079581119975,-33.5908623164119,44.2067737161316,7
"409",409,117.090212131083,-33.5908623164119,84.5865392025863,7
"410",410,117.100843142192,-33.5908623164119,62.1164516863865,7
"411",411,117.1114741533,-33.5908623164119,40.6013297699785,7
"412",412,117.122105164408,-33.5908623164119,15.1208969347272,7
"413",413,117.132736175516,-33.5908623164119,0,7
"414",414,117.143367186624,-33.5908623164119,0,7
"415",415,117.153998197733,-33.5908623164119,0,7
"416",416,117.164629208841,-33.5908623164119,0,7
"417",417,117.175260219949,-33.5908623164119,0,7
"418",418,117.185891231057,-33.5908623164119,0,7
"419",419,117.196522242165,-33.5908623164119,0,7
"420",420,117.207153253273,-33.5908623164119,0,7
"421",421,117.217784264382,-33.5908623164119,0,7
"422",422,117.22841527549,-33.5908623164119,0,7
"423",423,117.239046286598,-33.5908623164119,0,7
"424",424,117.249677297706,-33.5908623164119,0,7
"425",425,117.260308308814,-33.5908623164119,0,7
"426",426,117.270939319923,-33.5908623164119,0,7
"427",427,117.281570331031,-33.5908623164119,0,7
"428",428,117.292201342139,-33.5908623164119,0,7
"429",429,117.302832353247,-33.5908623164119,0,7
"430",430,117.313463364355,-33.5908623164119,0,7
"431",431,117.324094375463,-33.5908623164119,0,7
"432",432,117.334725386572,-33.5908623164119,0,7
"433",433,117.34535639768,-33.5908623164119,0,7
"434",434,117.355987408788,-33.5908623164119,0,7
"435",435,117.366618419896,-33.5908623164119,0,7
"436",436,117.377249431004,-33.5908623164119,0,7
"437",437,117.387880442112,-33.5908623164119,0,7
"438",438,117.398511453221,-33.5908623164119,0,7
"439",439,117.409142464329,-33.5908623164119,0,7
"440",440,117.419773475437,-33.5908623164119,0,7
"441",441,117.430404486545,-33.5908623164119,0,7
"442",442,117.441035497653,-33.5908623164119,0,7
"443",443,117.451666508762,-33.5908623164119,0,7
"444",444,117.46229751987,-33.5908623164119,0,7
"445",445,117.472928530978,-33.5908623164119,0,7
"446",446,117.483559542086,-33.5908623164119,0,7
"447",447,117.494190553194,-33.5908623164119,0,7
"448",448,117.504821564302,-33.5908623164119,0,7
"449",449,117.515452575411,-33.5908623164119,0,7
"450",450,117.526083586519,-33.5908623164119,0,7
"451",451,117.005164042218,-33.6014933275199,0,7
"452",452,117.015795053326,-33.6014933275199,0,7
"453",453,117.026426064434,-33.6014933275199,0,7
"454",454,117.037057075543,-33.6014933275199,0,7
"455",455,117.047688086651,-33.6014933275199,0,7
"456",456,117.058319097759,-33.6014933275199,0,7
"457",457,117.068950108867,-33.6014933275199,0,7
"458",458,117.079581119975,-33.6014933275199,16.5455723338314,7
"459",459,117.090212131083,-33.6014933275199,97.5250658958419,7
"460",460,117.100843142192,-33.6014933275199,50.7575788403639,7
"461",461,117.1114741533,-33.6014933275199,68.2200033131488,7
"462",462,117.122105164408,-33.6014933275199,72.4728083082606,7
"463",463,117.132736175516,-33.6014933275199,27.9016317966201,7
"464",464,117.143367186624,-33.6014933275199,3.00985643841141,7
"465",465,117.153998197733,-33.6014933275199,7.66403416045732,7
"466",466,117.164629208841,-33.6014933275199,3.66993837447451,7
"467",467,117.175260219949,-33.6014933275199,0,7
"468",468,117.185891231057,-33.6014933275199,0,7
"469",469,117.196522242165,-33.6014933275199,0,7
"470",470,117.207153253273,-33.6014933275199,0,7
"471",471,117.217784264382,-33.6014933275199,0,7
"472",472,117.22841527549,-33.6014933275199,0,7
"473",473,117.239046286598,-33.6014933275199,0,7
"474",474,117.249677297706,-33.6014933275199,0,7
"475",475,117.260308308814,-33.6014933275199,0,7
"476",476,117.270939319923,-33.6014933275199,0,7
"477",477,117.281570331031,-33.6014933275199,0,7
"478",478,117.292201342139,-33.6014933275199,0,7
"479",479,117.302832353247,-33.6014933275199,0,7
"480",480,117.313463364355,-33.6014933275199,0,7
"481",481,117.324094375463,-33.6014933275199,0,7
"482",482,117.334725386572,-33.6014933275199,0,7
"483",483,117.34535639768,-33.6014933275199,0,7
"484",484,117.355987408788,-33.6014933275199,0,7
"485",485,117.366618419896,-33.6014933275199,0,7
"486",486,117.377249431004,-33.6014933275199,0,7
"487",487,117.387880442112,-33.6014933275199,0,7
"488",488,117.398511453221,-33.6014933275199,0,7
"489",489,117.409142464329,-33.6014933275199,0,7
"490",490,117.419773475437,-33.6014933275199,0,7
"491",491,117.430404486545,-33.6014933275199,0,7
"492",492,117.441035497653,-33.6014933275199,0,7
"493",493,117.451666508762,-33.6014933275199,0,7
"494",494,117.46229751987,-33.6014933275199,0,7
"495",495,117.472928530978,-33.6014933275199,0,7
"496",496,117.483559542086,-33.6014933275199,0,7
"497",497,117.494190553194,-33.6014933275199,0,7
"498",498,117.504821564302,-33.6014933275199,0,7
"499",499,117.515452575411,-33.6014933275199,0,7
"500",500,117.526083586519,-33.6014933275199,0,7
"501",501,117.005164042218,-33.6121243386278,0,7
"502",502,117.015795053326,-33.6121243386278,0,7
"503",503,117.026426064434,-33.6121243386278,0,7
"504",504,117.037057075543,-33.6121243386278,0,7
"505",505,117.047688086651,-33.6121243386278,0,7
"506",506,117.058319097759,-33.6121243386278,0,7
"507",507,117.068950108867,-33.6121243386278,0,7
"508",508,117.079581119975,-33.6121243386278,10.2882065966706,7
"509",509,117.090212131083,-33.6121243386278,32.6172749280201,7
"510",510,117.100843142192,-33.6121243386278,74.6059339949408,7
"511",511,117.1114741533,-33.6121243386278,15.2661376967879,7
"512",512,117.122105164408,-33.6121243386278,35.688085828883,7
"513",513,117.132736175516,-33.6121243386278,81.5785615818477,7
"514",514,117.143367186624,-33.6121243386278,67.9006208302303,7
"515",515,117.153998197733,-33.6121243386278,0,7
"516",516,117.164629208841,-33.6121243386278,3.90894902593915,7
"517",517,117.175260219949,-33.6121243386278,3.90844654685568,7
"518",518,117.185891231057,-33.6121243386278,0,7
"519",519,117.196522242165,-33.6121243386278,0,7
"520",520,117.207153253273,-33.6121243386278,0,7
"521",521,117.217784264382,-33.6121243386278,0,7
"522",522,117.22841527549,-33.6121243386278,0,7
"523",523,117.239046286598,-33.6121243386278,0,7
"524",524,117.249677297706,-33.6121243386278,0,7
"525",525,117.260308308814,-33.6121243386278,0,7
"526",526,117.270939319923,-33.6121243386278,0,7
"527",527,117.281570331031,-33.6121243386278,0,7
"528",528,117.292201342139,-33.6121243386278,0,7
"529",529,117.302832353247,-33.6121243386278,0,7
"530",530,117.313463364355,-33.6121243386278,0,7
"531",531,117.324094375463,-33.6121243386278,0,7
"532",532,117.334725386572,-33.6121243386278,0,7
"533",533,117.34535639768,-33.6121243386278,0,7
